alignment	model
OG0006267_disco_tree1_aligned_trim.faa	LG
OG0006268_disco_tree1_aligned_trim.faa	LG
OG0006269_disco_tree1_aligned_trim.faa	LG
OG0006270_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006271_disco_tree1_aligned_trim.faa	LG
OG0006272_disco_tree1_aligned_trim.faa	JTT
OG0006273_disco_tree1_aligned_trim.faa	JTT
OG0006274_disco_tree1_aligned_trim.faa	JTT
OG0006275_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006276_disco_tree1_aligned_trim.faa	JTT
OG0006277_disco_tree1_aligned_trim.faa	VT
OG0006278_disco_tree1_aligned_trim.faa	JTT
OG0006279_disco_tree1_aligned_trim.faa	Dayhoff
OG0006280_disco_tree1_aligned_trim.faa	LG
OG0006282_disco_tree1_aligned_trim.faa	LG
OG0006283_disco_tree1_aligned_trim.faa	JTT
OG0006284_disco_tree1_aligned_trim.faa	LG
OG0006285_disco_tree1_aligned_trim.faa	LG
OG0006286_disco_tree1_aligned_trim.faa	JTT
OG0006287_disco_tree1_aligned_trim.faa	VT
OG0006288_disco_tree1_aligned_trim.faa	JTT
OG0006289_disco_tree1_aligned_trim.faa	JTT
OG0006290_disco_tree1_aligned_trim.faa	JTT
OG0006292_disco_tree1_aligned_trim.faa	JTT
OG0006293_disco_tree1_aligned_trim.faa	JTT
OG0006294_disco_tree1_aligned_trim.faa	LG
OG0006295_disco_tree1_aligned_trim.faa	JTT
OG0006296_disco_tree1_aligned_trim.faa	JTT
OG0006297_disco_tree1_aligned_trim.faa	JTT
OG0006298_disco_tree1_aligned_trim.faa	JTT
OG0006299_disco_tree1_aligned_trim.faa	LG
OG0006300_disco_tree1_aligned_trim.faa	LG
OG0006301_disco_tree1_aligned_trim.faa	JTT
OG0006303_disco_tree1_aligned_trim.faa	JTT
OG0006304_disco_tree1_aligned_trim.faa	WAG
OG0006305_disco_tree1_aligned_trim.faa	VT
OG0006306_disco_tree1_aligned_trim.faa	JTT
OG0006307_disco_tree1_aligned_trim.faa	JTT
OG0006308_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006309_disco_tree1_aligned_trim.faa	LG
OG0006310_disco_tree1_aligned_trim.faa	LG
OG0006311_disco_tree1_aligned_trim.faa	JTT
OG0006312_disco_tree1_aligned_trim.faa	LG
OG0006313_disco_tree1_aligned_trim.faa	LG
OG0006314_disco_tree1_aligned_trim.faa	JTT
OG0006315_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006316_disco_tree1_aligned_trim.faa	LG
OG0006317_disco_tree1_aligned_trim.faa	LG
OG0006318_disco_tree1_aligned_trim.faa	LG
OG0006319_disco_tree1_aligned_trim.faa	LG
OG0006320_disco_tree1_aligned_trim.faa	VT
OG0006321_disco_tree1_aligned_trim.faa	JTT
OG0006322_disco_tree1_aligned_trim.faa	JTT
OG0006323_disco_tree1_aligned_trim.faa	JTT
OG0006324_disco_tree1_aligned_trim.faa	LG
OG0006325_disco_tree1_aligned_trim.faa	JTT
OG0006326_disco_tree1_aligned_trim.faa	LG
OG0006327_disco_tree1_aligned_trim.faa	JTT
OG0006328_disco_tree1_aligned_trim.faa	JTT
OG0006329_disco_tree1_aligned_trim.faa	JTT
OG0006330_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006331_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006332_disco_tree1_aligned_trim.faa	JTT
OG0006333_disco_tree1_aligned_trim.faa	LG
OG0006334_disco_tree1_aligned_trim.faa	LG
OG0006335_disco_tree1_aligned_trim.faa	JTT
OG0006336_disco_tree1_aligned_trim.faa	LG
OG0006338_disco_tree1_aligned_trim.faa	WAG
OG0006339_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006340_disco_tree1_aligned_trim.faa	JTT
OG0006341_disco_tree1_aligned_trim.faa	LG
OG0006342_disco_tree1_aligned_trim.faa	JTT
OG0006343_disco_tree1_aligned_trim.faa	WAG
OG0006344_disco_tree1_aligned_trim.faa	JTT
OG0006345_disco_tree1_aligned_trim.faa	WAG
OG0006346_disco_tree1_aligned_trim.faa	JTT
OG0006347_disco_tree1_aligned_trim.faa	LG
OG0006348_disco_tree1_aligned_trim.faa	VT
OG0006349_disco_tree1_aligned_trim.faa	LG
OG0006350_disco_tree1_aligned_trim.faa	JTT
OG0006351_disco_tree1_aligned_trim.faa	LG
OG0006352_disco_tree1_aligned_trim.faa	LG
OG0006353_disco_tree1_aligned_trim.faa	LG
OG0006354_disco_tree1_aligned_trim.faa	LG
OG0006355_disco_tree1_aligned_trim.faa	JTT
OG0006356_disco_tree1_aligned_trim.faa	LG
OG0006357_disco_tree1_aligned_trim.faa	LG
OG0006358_disco_tree1_aligned_trim.faa	VT
OG0006359_disco_tree1_aligned_trim.faa	LG
OG0006360_disco_tree1_aligned_trim.faa	LG
OG0006361_disco_tree1_aligned_trim.faa	JTT
OG0006363_disco_tree1_aligned_trim.faa	JTT
OG0006364_disco_tree1_aligned_trim.faa	LG
OG0006365_disco_tree1_aligned_trim.faa	JTT
OG0006366_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006367_disco_tree1_aligned_trim.faa	LG
OG0006368_disco_tree1_aligned_trim.faa	VT
OG0006369_disco_tree1_aligned_trim.faa	LG
OG0006370_disco_tree1_aligned_trim.faa	LG
OG0006371_disco_tree1_aligned_trim.faa	JTT
OG0006372_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006373_disco_tree1_aligned_trim.faa	JTT
OG0006374_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006375_disco_tree1_aligned_trim.faa	JTT
OG0006376_disco_tree1_aligned_trim.faa	JTT
OG0006377_disco_tree1_aligned_trim.faa	JTT
OG0006378_disco_tree1_aligned_trim.faa	JTT
OG0006379_disco_tree1_aligned_trim.faa	LG
OG0006380_disco_tree1_aligned_trim.faa	JTT
OG0006381_disco_tree1_aligned_trim.faa	JTT
OG0006382_disco_tree1_aligned_trim.faa	LG
OG0006383_disco_tree1_aligned_trim.faa	LG
OG0006384_disco_tree1_aligned_trim.faa	JTT
OG0006385_disco_tree1_aligned_trim.faa	JTT
OG0006386_disco_tree1_aligned_trim.faa	JTT
OG0006387_disco_tree1_aligned_trim.faa	JTT
OG0006388_disco_tree1_aligned_trim.faa	JTT
OG0006389_disco_tree1_aligned_trim.faa	JTT
OG0006390_disco_tree1_aligned_trim.faa	LG
OG0006391_disco_tree1_aligned_trim.faa	cpREV
OG0006392_disco_tree1_aligned_trim.faa	LG
OG0006393_disco_tree1_aligned_trim.faa	WAG
OG0006394_disco_tree1_aligned_trim.faa	JTT
OG0006395_disco_tree1_aligned_trim.faa	JTT
OG0006396_disco_tree1_aligned_trim.faa	JTT
OG0006397_disco_tree1_aligned_trim.faa	LG
OG0006398_disco_tree1_aligned_trim.faa	JTT
OG0006399_disco_tree1_aligned_trim.faa	LG
OG0006400_disco_tree1_aligned_trim.faa	LG
OG0006401_disco_tree1_aligned_trim.faa	LG
OG0006402_disco_tree1_aligned_trim.faa	LG
OG0006403_disco_tree1_aligned_trim.faa	JTT
OG0006404_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006405_disco_tree1_aligned_trim.faa	JTT
OG0006406_disco_tree1_aligned_trim.faa	JTT
OG0006407_disco_tree1_aligned_trim.faa	JTT
OG0006409_disco_tree1_aligned_trim.faa	LG
OG0006410_disco_tree1_aligned_trim.faa	JTT
OG0006411_disco_tree1_aligned_trim.faa	JTT
OG0006412_disco_tree1_aligned_trim.faa	WAG
OG0006413_disco_tree1_aligned_trim.faa	JTT
OG0006414_disco_tree1_aligned_trim.faa	JTT
OG0006415_disco_tree1_aligned_trim.faa	JTT
OG0006416_disco_tree1_aligned_trim.faa	JTT
OG0006417_disco_tree1_aligned_trim.faa	JTT
OG0006418_disco_tree1_aligned_trim.faa	LG
OG0006419_disco_tree1_aligned_trim.faa	LG
OG0006420_disco_tree1_aligned_trim.faa	LG
OG0006421_disco_tree1_aligned_trim.faa	JTT
OG0006423_disco_tree1_aligned_trim.faa	LG
OG0006424_disco_tree1_aligned_trim.faa	LG
OG0006425_disco_tree1_aligned_trim.faa	LG
OG0006426_disco_tree1_aligned_trim.faa	WAG
OG0006427_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006428_disco_tree1_aligned_trim.faa	LG
OG0006429_disco_tree1_aligned_trim.faa	JTT
OG0006430_disco_tree1_aligned_trim.faa	LG
OG0006431_disco_tree1_aligned_trim.faa	LG
OG0006432_disco_tree1_aligned_trim.faa	LG
OG0006433_disco_tree1_aligned_trim.faa	LG
OG0006434_disco_tree1_aligned_trim.faa	WAG
OG0006435_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006436_disco_tree1_aligned_trim.faa	LG
OG0006437_disco_tree1_aligned_trim.faa	JTT
OG0006438_disco_tree1_aligned_trim.faa	LG
OG0006439_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006441_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006442_disco_tree1_aligned_trim.faa	JTT
OG0006444_disco_tree1_aligned_trim.faa	JTT
OG0006445_disco_tree1_aligned_trim.faa	JTT
OG0006446_disco_tree1_aligned_trim.faa	VT
OG0006447_disco_tree1_aligned_trim.faa	JTT
OG0006448_disco_tree1_aligned_trim.faa	LG
OG0006449_disco_tree1_aligned_trim.faa	JTT
OG0006450_disco_tree1_aligned_trim.faa	JTT
OG0006451_disco_tree1_aligned_trim.faa	WAG
OG0006452_disco_tree1_aligned_trim.faa	JTT
OG0006453_disco_tree1_aligned_trim.faa	JTT
OG0006455_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006456_disco_tree1_aligned_trim.faa	JTT
OG0006457_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006458_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006459_disco_tree1_aligned_trim.faa	LG
OG0006460_disco_tree1_aligned_trim.faa	JTT
OG0006461_disco_tree1_aligned_trim.faa	WAG
OG0006462_disco_tree1_aligned_trim.faa	WAG
OG0006463_disco_tree1_aligned_trim.faa	LG
OG0006464_disco_tree1_aligned_trim.faa	JTT
OG0006465_disco_tree1_aligned_trim.faa	JTT
OG0006466_disco_tree1_aligned_trim.faa	JTT
OG0006467_disco_tree1_aligned_trim.faa	JTT
OG0006468_disco_tree1_aligned_trim.faa	WAG
OG0006469_disco_tree1_aligned_trim.faa	LG
OG0006470_disco_tree1_aligned_trim.faa	LG
OG0006471_disco_tree1_aligned_trim.faa	JTT
OG0006472_disco_tree1_aligned_trim.faa	LG
OG0006473_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006474_disco_tree1_aligned_trim.faa	JTT
OG0006475_disco_tree1_aligned_trim.faa	LG
OG0006476_disco_tree1_aligned_trim.faa	LG
OG0006477_disco_tree1_aligned_trim.faa	JTT
OG0006478_disco_tree1_aligned_trim.faa	LG
OG0006479_disco_tree1_aligned_trim.faa	JTT
OG0006483_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006485_disco_tree1_aligned_trim.faa	LG
OG0006486_disco_tree1_aligned_trim.faa	JTT
OG0006487_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006488_disco_tree1_aligned_trim.faa	LG
OG0006491_disco_tree1_aligned_trim.faa	LG
OG0006493_disco_tree1_aligned_trim.faa	WAG
OG0006498_disco_tree1_aligned_trim.faa	LG
OG0006517_disco_tree1_aligned_trim.faa	LG
OG0006518_disco_tree1_aligned_trim.faa	JTT
OG0006519_disco_tree1_aligned_trim.faa	JTT
OG0006520_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006521_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006522_disco_tree1_aligned_trim.faa	LG
OG0006523_disco_tree1_aligned_trim.faa	WAG
OG0006524_disco_tree1_aligned_trim.faa	LG
OG0006526_disco_tree1_aligned_trim.faa	JTT
OG0006527_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006528_disco_tree1_aligned_trim.faa	LG
OG0006529_disco_tree1_aligned_trim.faa	JTT
OG0006530_disco_tree1_aligned_trim.faa	VT
OG0006531_disco_tree1_aligned_trim.faa	LG
OG0006532_disco_tree1_aligned_trim.faa	JTT
OG0006533_disco_tree1_aligned_trim.faa	JTT
OG0006534_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006536_disco_tree1_aligned_trim.faa	JTT
OG0006537_disco_tree1_aligned_trim.faa	JTT
OG0006538_disco_tree1_aligned_trim.faa	LG
OG0006539_disco_tree1_aligned_trim.faa	VT
OG0006540_disco_tree1_aligned_trim.faa	JTT
OG0006541_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006542_disco_tree1_aligned_trim.faa	JTT
OG0006543_disco_tree1_aligned_trim.faa	LG
OG0006544_disco_tree1_aligned_trim.faa	LG
OG0006545_disco_tree1_aligned_trim.faa	LG
OG0006546_disco_tree1_aligned_trim.faa	LG
OG0006547_disco_tree1_aligned_trim.faa	JTT
OG0006548_disco_tree1_aligned_trim.faa	LG
OG0006549_disco_tree1_aligned_trim.faa	JTT
OG0006550_disco_tree1_aligned_trim.faa	LG
OG0006551_disco_tree1_aligned_trim.faa	LG
OG0006553_disco_tree1_aligned_trim.faa	LG
OG0006554_disco_tree1_aligned_trim.faa	JTT
OG0006555_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006556_disco_tree1_aligned_trim.faa	JTT
OG0006557_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006558_disco_tree1_aligned_trim.faa	LG
OG0006561_disco_tree1_aligned_trim.faa	JTT
OG0006562_disco_tree1_aligned_trim.faa	LG
OG0006563_disco_tree1_aligned_trim.faa	JTT
OG0006564_disco_tree1_aligned_trim.faa	LG
OG0006565_disco_tree1_aligned_trim.faa	JTT
OG0006566_disco_tree1_aligned_trim.faa	LG
OG0006567_disco_tree1_aligned_trim.faa	JTT
OG0006568_disco_tree1_aligned_trim.faa	WAG
OG0006569_disco_tree1_aligned_trim.faa	JTT
OG0006570_disco_tree1_aligned_trim.faa	LG
OG0006571_disco_tree1_aligned_trim.faa	LG
OG0006572_disco_tree1_aligned_trim.faa	LG
OG0006573_disco_tree1_aligned_trim.faa	LG
OG0006574_disco_tree1_aligned_trim.faa	LG
OG0006575_disco_tree1_aligned_trim.faa	JTT
OG0006577_disco_tree1_aligned_trim.faa	LG
OG0006578_disco_tree1_aligned_trim.faa	JTT
OG0006579_disco_tree1_aligned_trim.faa	LG
OG0006580_disco_tree1_aligned_trim.faa	LG
OG0006581_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006582_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006583_disco_tree1_aligned_trim.faa	LG
OG0006584_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006585_disco_tree1_aligned_trim.faa	LG
OG0006586_disco_tree1_aligned_trim.faa	JTT
OG0006587_disco_tree1_aligned_trim.faa	LG
OG0006588_disco_tree1_aligned_trim.faa	JTT
OG0006589_disco_tree1_aligned_trim.faa	LG
OG0006590_disco_tree1_aligned_trim.faa	LG
OG0006591_disco_tree1_aligned_trim.faa	LG
OG0006592_disco_tree1_aligned_trim.faa	LG
OG0006593_disco_tree1_aligned_trim.faa	LG
OG0006594_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006595_disco_tree1_aligned_trim.faa	JTT
OG0006596_disco_tree1_aligned_trim.faa	LG
OG0006597_disco_tree1_aligned_trim.faa	JTT
OG0006598_disco_tree1_aligned_trim.faa	JTT
OG0006599_disco_tree1_aligned_trim.faa	LG
OG0006600_disco_tree1_aligned_trim.faa	JTT
OG0006601_disco_tree1_aligned_trim.faa	JTT
OG0006602_disco_tree1_aligned_trim.faa	LG
OG0006603_disco_tree1_aligned_trim.faa	JTT
OG0006604_disco_tree1_aligned_trim.faa	LG
OG0006605_disco_tree1_aligned_trim.faa	LG
OG0006606_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006608_disco_tree1_aligned_trim.faa	LG
OG0006609_disco_tree1_aligned_trim.faa	LG
OG0006610_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006611_disco_tree1_aligned_trim.faa	JTT
OG0006612_disco_tree1_aligned_trim.faa	LG
OG0006613_disco_tree1_aligned_trim.faa	JTT
OG0006614_disco_tree1_aligned_trim.faa	LG
OG0006615_disco_tree1_aligned_trim.faa	JTT
OG0006616_disco_tree1_aligned_trim.faa	LG
OG0006617_disco_tree1_aligned_trim.faa	JTT
OG0006618_disco_tree1_aligned_trim.faa	JTT
OG0006619_disco_tree1_aligned_trim.faa	LG
OG0006620_disco_tree1_aligned_trim.faa	rtREV
OG0006621_disco_tree1_aligned_trim.faa	JTT
OG0006622_disco_tree1_aligned_trim.faa	JTT
OG0006623_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006624_disco_tree1_aligned_trim.faa	LG
OG0006625_disco_tree1_aligned_trim.faa	JTT
OG0006626_disco_tree1_aligned_trim.faa	LG
OG0006627_disco_tree1_aligned_trim.faa	LG
OG0006628_disco_tree1_aligned_trim.faa	LG
OG0006630_disco_tree1_aligned_trim.faa	LG
OG0006631_disco_tree1_aligned_trim.faa	LG
OG0006632_disco_tree1_aligned_trim.faa	LG
OG0006634_disco_tree1_aligned_trim.faa	LG
OG0006635_disco_tree1_aligned_trim.faa	JTT
OG0006636_disco_tree1_aligned_trim.faa	LG
OG0006637_disco_tree1_aligned_trim.faa	LG
OG0006639_disco_tree1_aligned_trim.faa	JTT
OG0006640_disco_tree1_aligned_trim.faa	JTT
OG0006641_disco_tree1_aligned_trim.faa	JTT
OG0006642_disco_tree1_aligned_trim.faa	LG
OG0006643_disco_tree1_aligned_trim.faa	JTT
OG0006645_disco_tree1_aligned_trim.faa	JTT
OG0006646_disco_tree1_aligned_trim.faa	VT
OG0006647_disco_tree1_aligned_trim.faa	LG
OG0006648_disco_tree1_aligned_trim.faa	JTT
OG0006649_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006650_disco_tree1_aligned_trim.faa	JTT
OG0006651_disco_tree1_aligned_trim.faa	LG
OG0006652_disco_tree1_aligned_trim.faa	LG
OG0006653_disco_tree1_aligned_trim.faa	JTT
OG0006654_disco_tree1_aligned_trim.faa	LG
OG0006655_disco_tree1_aligned_trim.faa	LG
OG0006656_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006657_disco_tree1_aligned_trim.faa	JTT
OG0006658_disco_tree1_aligned_trim.faa	JTT
OG0006659_disco_tree1_aligned_trim.faa	LG
OG0006660_disco_tree1_aligned_trim.faa	LG
OG0006661_disco_tree1_aligned_trim.faa	LG
OG0006662_disco_tree1_aligned_trim.faa	LG
OG0006663_disco_tree1_aligned_trim.faa	JTT
OG0006663_disco_tree2_aligned_trim.faa	LG
OG0006664_disco_tree1_aligned_trim.faa	LG
OG0006665_disco_tree1_aligned_trim.faa	WAG
OG0006666_disco_tree1_aligned_trim.faa	LG
OG0006667_disco_tree1_aligned_trim.faa	WAG
OG0006668_disco_tree1_aligned_trim.faa	JTT
OG0006669_disco_tree1_aligned_trim.faa	JTT
OG0006670_disco_tree1_aligned_trim.faa	JTT
OG0006671_disco_tree1_aligned_trim.faa	JTT
OG0006672_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006673_disco_tree1_aligned_trim.faa	LG
OG0006674_disco_tree1_aligned_trim.faa	JTT
OG0006675_disco_tree1_aligned_trim.faa	LG
OG0006676_disco_tree1_aligned_trim.faa	LG
OG0006677_disco_tree1_aligned_trim.faa	WAG
OG0006678_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006679_disco_tree1_aligned_trim.faa	JTT
OG0006680_disco_tree1_aligned_trim.faa	LG
OG0006681_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006682_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006683_disco_tree1_aligned_trim.faa	JTT
OG0006684_disco_tree1_aligned_trim.faa	JTT
OG0006685_disco_tree1_aligned_trim.faa	JTT
OG0006686_disco_tree1_aligned_trim.faa	JTT
OG0006687_disco_tree1_aligned_trim.faa	LG
OG0006688_disco_tree1_aligned_trim.faa	LG
OG0006689_disco_tree1_aligned_trim.faa	LG
OG0006690_disco_tree1_aligned_trim.faa	LG
OG0006691_disco_tree1_aligned_trim.faa	LG
OG0006692_disco_tree1_aligned_trim.faa	LG
OG0006693_disco_tree1_aligned_trim.faa	WAG
OG0006694_disco_tree1_aligned_trim.faa	JTT
OG0006695_disco_tree1_aligned_trim.faa	LG
OG0006696_disco_tree1_aligned_trim.faa	JTT
OG0006697_disco_tree1_aligned_trim.faa	LG
OG0006698_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006700_disco_tree1_aligned_trim.faa	LG
OG0006701_disco_tree1_aligned_trim.faa	JTT
OG0006702_disco_tree1_aligned_trim.faa	JTT
OG0006703_disco_tree1_aligned_trim.faa	mtZOA
OG0006704_disco_tree1_aligned_trim.faa	LG
OG0006705_disco_tree1_aligned_trim.faa	LG
OG0006706_disco_tree1_aligned_trim.faa	JTT
OG0006707_disco_tree1_aligned_trim.faa	WAG
OG0006708_disco_tree1_aligned_trim.faa	LG
OG0006709_disco_tree1_aligned_trim.faa	JTT
OG0006710_disco_tree1_aligned_trim.faa	LG
OG0006712_disco_tree1_aligned_trim.faa	LG
OG0006713_disco_tree1_aligned_trim.faa	LG
OG0006714_disco_tree1_aligned_trim.faa	LG
OG0006715_disco_tree1_aligned_trim.faa	WAG
OG0006716_disco_tree1_aligned_trim.faa	JTT
OG0006717_disco_tree1_aligned_trim.faa	JTT
OG0006718_disco_tree1_aligned_trim.faa	WAG
OG0006719_disco_tree1_aligned_trim.faa	JTT
OG0006720_disco_tree1_aligned_trim.faa	JTT
OG0006721_disco_tree1_aligned_trim.faa	LG
OG0006721_disco_tree2_aligned_trim.faa	JTTDCMut
OG0006722_disco_tree1_aligned_trim.faa	LG
OG0006723_disco_tree1_aligned_trim.faa	LG
OG0006724_disco_tree1_aligned_trim.faa	LG
OG0006725_disco_tree1_aligned_trim.faa	JTT
OG0006726_disco_tree1_aligned_trim.faa	JTT
OG0006727_disco_tree1_aligned_trim.faa	WAG
OG0006728_disco_tree1_aligned_trim.faa	JTT
OG0006731_disco_tree1_aligned_trim.faa	WAG
OG0006732_disco_tree1_aligned_trim.faa	LG
OG0006733_disco_tree1_aligned_trim.faa	JTT
OG0006734_disco_tree1_aligned_trim.faa	JTT
OG0006735_disco_tree1_aligned_trim.faa	WAG
OG0006736_disco_tree1_aligned_trim.faa	LG
OG0006737_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006738_disco_tree1_aligned_trim.faa	JTT
OG0006739_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006740_disco_tree1_aligned_trim.faa	JTT
OG0006741_disco_tree1_aligned_trim.faa	JTT
OG0006742_disco_tree1_aligned_trim.faa	JTT
OG0006743_disco_tree1_aligned_trim.faa	JTT
OG0006744_disco_tree1_aligned_trim.faa	LG
OG0006745_disco_tree1_aligned_trim.faa	JTT
OG0006746_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006747_disco_tree1_aligned_trim.faa	LG
OG0006748_disco_tree1_aligned_trim.faa	JTT
OG0006749_disco_tree1_aligned_trim.faa	LG
OG0006750_disco_tree1_aligned_trim.faa	LG
OG0006751_disco_tree1_aligned_trim.faa	JTT
OG0006752_disco_tree1_aligned_trim.faa	LG
OG0006753_disco_tree1_aligned_trim.faa	LG
OG0006754_disco_tree1_aligned_trim.faa	LG
OG0006755_disco_tree1_aligned_trim.faa	JTT
OG0006756_disco_tree1_aligned_trim.faa	JTT
OG0006757_disco_tree1_aligned_trim.faa	LG
OG0006758_disco_tree1_aligned_trim.faa	JTT
OG0006759_disco_tree1_aligned_trim.faa	JTT
OG0006760_disco_tree1_aligned_trim.faa	LG
OG0006761_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006762_disco_tree1_aligned_trim.faa	VT
OG0006763_disco_tree1_aligned_trim.faa	LG
OG0006764_disco_tree1_aligned_trim.faa	Dayhoff
OG0006765_disco_tree1_aligned_trim.faa	JTT
OG0006766_disco_tree1_aligned_trim.faa	JTT
OG0006767_disco_tree1_aligned_trim.faa	JTT
OG0006768_disco_tree1_aligned_trim.faa	WAG
OG0006769_disco_tree1_aligned_trim.faa	LG
OG0006770_disco_tree1_aligned_trim.faa	JTT
OG0006771_disco_tree1_aligned_trim.faa	LG
OG0006772_disco_tree1_aligned_trim.faa	LG
OG0006773_disco_tree1_aligned_trim.faa	JTT
OG0006774_disco_tree1_aligned_trim.faa	LG
OG0006775_disco_tree1_aligned_trim.faa	VT
OG0006776_disco_tree1_aligned_trim.faa	LG
OG0006777_disco_tree1_aligned_trim.faa	JTT
OG0006778_disco_tree1_aligned_trim.faa	JTT
OG0006779_disco_tree1_aligned_trim.faa	JTT
OG0006780_disco_tree1_aligned_trim.faa	LG
OG0006781_disco_tree1_aligned_trim.faa	JTT
OG0006782_disco_tree1_aligned_trim.faa	JTT
OG0006784_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006785_disco_tree1_aligned_trim.faa	LG
OG0006786_disco_tree1_aligned_trim.faa	LG
OG0006787_disco_tree1_aligned_trim.faa	LG
OG0006788_disco_tree1_aligned_trim.faa	LG
OG0006790_disco_tree1_aligned_trim.faa	LG
OG0006791_disco_tree1_aligned_trim.faa	LG
OG0006792_disco_tree1_aligned_trim.faa	JTT
OG0006793_disco_tree1_aligned_trim.faa	LG
OG0006794_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006795_disco_tree1_aligned_trim.faa	JTT
OG0006796_disco_tree1_aligned_trim.faa	JTT
OG0006797_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006798_disco_tree1_aligned_trim.faa	LG
OG0006799_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006800_disco_tree1_aligned_trim.faa	JTT
OG0006801_disco_tree1_aligned_trim.faa	JTT
OG0006802_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006803_disco_tree1_aligned_trim.faa	LG
OG0006804_disco_tree1_aligned_trim.faa	JTT
OG0006805_disco_tree1_aligned_trim.faa	LG
OG0006806_disco_tree1_aligned_trim.faa	LG
OG0006807_disco_tree1_aligned_trim.faa	LG
OG0006809_disco_tree1_aligned_trim.faa	JTT
OG0006810_disco_tree1_aligned_trim.faa	JTT
OG0006811_disco_tree1_aligned_trim.faa	LG
OG0006812_disco_tree1_aligned_trim.faa	WAG
OG0006813_disco_tree2_aligned_trim.faa	JTT
OG0006814_disco_tree1_aligned_trim.faa	JTT
OG0006815_disco_tree1_aligned_trim.faa	JTT
OG0006816_disco_tree1_aligned_trim.faa	LG
OG0006817_disco_tree1_aligned_trim.faa	VT
OG0006818_disco_tree1_aligned_trim.faa	LG
OG0006819_disco_tree1_aligned_trim.faa	JTT
OG0006820_disco_tree1_aligned_trim.faa	JTTDCMut
OG0006821_disco_tree1_aligned_trim.faa	mtZOA
OG0006822_disco_tree1_aligned_trim.faa	LG
OG0006823_disco_tree1_aligned_trim.faa	VT
OG0006824_disco_tree1_aligned_trim.faa	JTT
OG0006825_disco_tree1_aligned_trim.faa	LG
OG0006826_disco_tree1_aligned_trim.faa	JTT
OG0006827_disco_tree1_aligned_trim.faa	JTT
OG0006828_disco_tree1_aligned_trim.faa	JTT
OG0006829_disco_tree1_aligned_trim.faa	JTT
OG0006830_disco_tree1_aligned_trim.faa	JTT
OG0006831_disco_tree1_aligned_trim.faa	JTT
OG0006832_disco_tree1_aligned_trim.faa	VT
OG0006833_disco_tree1_aligned_trim.faa	LG
OG0006834_disco_tree1_aligned_trim.faa	LG
OG0006835_disco_tree1_aligned_trim.faa	JTT
OG0006836_disco_tree1_aligned_trim.faa	JTT
OG0006837_disco_tree1_aligned_trim.faa	JTT
OG0006838_disco_tree1_aligned_trim.faa	JTT
OG0006839_disco_tree1_aligned_trim.faa	JTT
